,bodyId,instance,type,pre,post,downstream,upstream,size,status,statusLabel,cellBodyFiber,somaLocation,roiInfo,tosomaLocation,predictedNt,totalNtPredictions,mancSerial,mcnsSerial,locationType,group,location,birthtime,receptorType,celltypeTotalNtPredictions,posteriorCervicalRootPosition,synweight,mancGroup,consensusNt,celltypePredictedNtConfidence,mancBodyid,serialMotif,flywireId,anteriorCervicalRootPosition,assignedOlHex2,class,synonyms,exitNerve,flywireType,trumanHlVncOnly,matchingNotes,subclass,itoleeHl,supertype,fruDsx,celltypePredictedNt,hemibrainType,mancType,rootSide,superclass,dimorphism,assignedOlHex1,trumanHl,entryNerve,predictedNtConfidence,somaNeuromere,somaSide,hemibrainBodyId,inputRois,outputRois
10,10526,AOTU035_L,AOTU035,2586,8107,19236,8107,3599758698,Traced,Roughly traced,,"[65364, 20109, 17177]","{'AOTU(L)': {'post': 550, 'pre': 1267, 'downstream': 9389, 'upstream': 550, 'synweight': 9939}, 'AOTU(R)': {'post': 615, 'pre': 1260, 'downstream': 9504, 'upstream': 615, 'synweight': 10119}, 'ATL(L)': {'post': 473, 'pre': 1, 'downstream': 3, 'upstream': 473, 'synweight': 476}, 'ATL(R)': {'post': 115, 'upstream': 115, 'synweight': 115}, 'CRE(L)': {'post': 49, 'upstream': 49, 'synweight': 49}, 'CentralBrain': {'post': 8107, 'pre': 2586, 'downstream': 19236, 'upstream': 8107, 'synweight': 27343}, 'CentralBrain-unspecified': {'post': 271, 'pre': 6, 'downstream': 19, 'upstream': 271, 'synweight': 290}, 'IB': {'post': 1774, 'pre': 5, 'downstream': 11, 'upstream': 1774, 'synweight': 1785}, 'ICL(L)': {'post': 20, 'pre': 1, 'downstream': 4, 'upstream': 20, 'synweight': 24}, 'ICL(R)': {'post': 52, 'pre': 1, 'downstream': 1, 'upstream': 52, 'synweight': 53}, 'PLP(L)': {'post': 18, 'upstream': 18, 'synweight': 18}, 'SCL(L)': {'post': 47, 'upstream': 47, 'synweight': 47}, 'SIP(L)': {'post': 763, 'pre': 5, 'downstream': 20, 'upstream': 763, 'synweight': 783}, 'SIP(R)': {'post': 22, 'pre': 31, 'downstream': 235, 'upstream': 22, 'synweight': 257}, 'SMP(L)': {'post': 2044, 'pre': 2, 'downstream': 11, 'upstream': 2044, 'synweight': 2055}, 'SMP(R)': {'post': 244, 'pre': 1, 'downstream': 3, 'upstream': 244, 'synweight': 247}, 'SPS(L)': {'post': 756, 'pre': 4, 'downstream': 20, 'upstream': 756, 'synweight': 776}, 'SPS(R)': {'post': 283, 'pre': 2, 'downstream': 16, 'upstream': 283, 'synweight': 299}, 'aL(L)': {'post': 11, 'upstream': 11, 'synweight': 11}}",,unclear,2586,,,,10410.0,,early,,5119,,27343,,serotonin,0.4655129015445709,,,,,,,,,AOTU035,,,,putative_primary,,,serotonin,AOTU035,,,cb_intrinsic,,,,,0.4675939381122589,,L,,"['AOTU(L)', 'AOTU(R)', 'ATL(L)', 'ATL(R)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'ICL(L)', 'ICL(R)', 'PLP(L)', 'SCL(L)', 'SIP(L)', 'SIP(R)', 'SMP(L)', 'SMP(R)', 'SPS(L)', 'SPS(R)', 'aL(L)']","['AOTU(L)', 'AOTU(R)', 'ATL(L)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'ICL(L)', 'ICL(R)', 'SIP(L)', 'SIP(R)', 'SMP(L)', 'SMP(R)', 'SPS(L)', 'SPS(R)']"
11,10636,AOTU005_L,AOTU005,818,5061,6421,5061,1349561238,Traced,Roughly traced,,"[63002, 18006, 14659]","{'AOTU(L)': {'post': 3891, 'pre': 24, 'downstream': 128, 'upstream': 3891, 'synweight': 4019}, 'CRE(L)': {'post': 1, 'upstream': 1, 'synweight': 1}, 'CentralBrain': {'post': 5061, 'pre': 818, 'downstream': 6421, 'upstream': 5061, 'synweight': 11482}, 'CentralBrain-unspecified': {'post': 76, 'pre': 6, 'downstream': 28, 'upstream': 76, 'synweight': 104}, 'EPA(L)': {'post': 22, 'pre': 22, 'downstream': 178, 'upstream': 22, 'synweight': 200}, 'ICL(L)': {'post': 5, 'upstream': 5, 'synweight': 5}, 'LAL(L)': {'post': 208, 'pre': 177, 'downstream': 1345, 'upstream': 208, 'synweight': 1553}, 'PLP(L)': {'post': 65, 'pre': 76, 'downstream': 609, 'upstream': 65, 'synweight': 674}, 'SCL(L)': {'post': 3, 'upstream': 3, 'synweight': 3}, 'SIP(L)': {'post': 256, 'pre': 14, 'downstream': 74, 'upstream': 256, 'synweight': 330}, 'SMP(L)': {'post': 11, 'upstream': 11, 'synweight': 11}, 'SPS(L)': {'post': 234, 'pre': 243, 'downstream': 2078, 'upstream': 234, 'synweight': 2312}, 'VES(L)': {'post': 272, 'pre': 253, 'downstream': 1956, 'upstream': 272, 'synweight': 2228}, 'WED(L)': {'post': 3, 'pre': 3, 'downstream': 24, 'upstream': 3, 'synweight': 27}, ""a'L(L)"": {'post': 2, 'upstream': 2, 'synweight': 2}, 'aL(L)': {'post': 12, 'downstream': 1, 'upstream': 12, 'synweight': 13}}",,acetylcholine,818,,,,10636.0,,,,1545,,11482,,acetylcholine,0.6769924163818359,,,,,,,,,AOTUv3B_P02,,,,AOTUv3_dorsal,10636,,acetylcholine,AOTU005,,,cb_intrinsic,,,,,0.694742739200592,,L,,"['AOTU(L)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'ICL(L)', 'LAL(L)', 'PLP(L)', 'SCL(L)', 'SIP(L)', 'SMP(L)', 'SPS(L)', 'VES(L)', 'WED(L)', ""a'L(L)"", 'aL(L)']","['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'LAL(L)', 'PLP(L)', 'SIP(L)', 'SPS(L)', 'VES(L)', 'WED(L)']"
12,10774,AOTU100m_R,AOTU100m,1864,4450,17885,4450,3763730453,Traced,Roughly traced,,"[37442, 20152, 35406]","{'AL(L)': {'post': 2, 'pre': 25, 'downstream': 206, 'upstream': 2, 'synweight': 208}, 'AOTU(R)': {'post': 1096, 'upstream': 1096, 'synweight': 1096}, 'AVLP(L)': {'post': 36, 'pre': 292, 'downstream': 2839, 'upstream': 36, 'synweight': 2875}, 'AVLP(R)': {'post': 18, 'pre': 152, 'downstream': 1488, 'upstream': 18, 'synweight': 1506}, 'CRE(R)': {'post': 99, 'upstream': 99, 'synweight': 99}, 'CentralBrain': {'post': 4450, 'pre': 1864, 'downstream': 17885, 'upstream': 4450, 'synweight': 22335}, 'CentralBrain-unspecified': {'post': 86, 'pre': 22, 'downstream': 172, 'upstream': 86, 'synweight': 258}, 'EPA(L)': {'post': 20, 'pre': 161, 'downstream': 1578, 'upstream': 20, 'synweight': 1598}, 'EPA(R)': {'post': 164, 'pre': 246, 'downstream': 2380, 'upstream': 164, 'synweight': 2544}, 'FLA(L)': {'post': 1, 'pre': 3, 'downstream': 40, 'upstream': 1, 'synweight': 41}, 'GOR(L)': {'post': 2, 'pre': 32, 'downstream': 325, 'upstream': 2, 'synweight': 327}, 'GOR(R)': {'post': 8, 'pre': 57, 'downstream': 554, 'upstream': 8, 'synweight': 562}, 'IB': {'post': 31, 'upstream': 31, 'synweight': 31}, 'ICL(L)': {'post': 2, 'pre': 42, 'downstream': 393, 'upstream': 2, 'synweight': 395}, 'ICL(R)': {'post': 157, 'pre': 34, 'downstream': 346, 'upstream': 157, 'synweight': 503}, 'LAL(L)': {'post': 6, 'pre': 28, 'downstream': 265, 'upstream': 6, 'synweight': 271}, 'LAL(R)': {'post': 10, 'upstream': 10, 'synweight': 10}, 'PED(R)': {'post': 2, 'upstream': 2, 'synweight': 2}, 'PLP(R)': {'post': 2, 'upstream': 2, 'synweight': 2}, 'PVLP(L)': {'post': 58, 'pre': 396, 'downstream': 3826, 'upstream': 58, 'synweight': 3884}, 'PVLP(R)': {'post': 30, 'pre': 214, 'downstream': 2139, 'upstream': 30, 'synweight': 2169}, 'SAD': {'pre': 5, 'downstream': 31, 'synweight': 31}, 'SCL(R)': {'post': 13, 'pre': 1, 'downstream': 5, 'upstream': 13, 'synweight': 18}, 'SIP(R)': {'post': 1495, 'pre': 13, 'downstream': 41, 'upstream': 1495, 'synweight': 1536}, 'SMP(R)': {'post': 733, 'pre': 2, 'downstream': 8, 'upstream': 733, 'synweight': 741}, 'SPS(R)': {'post': 34, 'upstream': 34, 'synweight': 34}, 'VES(L)': {'post': 30, 'pre': 82, 'downstream': 700, 'upstream': 30, 'synweight': 730}, 'VES(R)': {'post': 267, 'pre': 43, 'downstream': 407, 'upstream': 267, 'synweight': 674}, 'WED(L)': {'post': 4, 'pre': 14, 'downstream': 142, 'upstream': 4, 'synweight': 146}, ""a'L(R)"": {'post': 34, 'upstream': 34, 'synweight': 34}, 'aL(R)': {'post': 7, 'upstream': 7, 'synweight': 7}, ""b'L(R)"": {'post': 3, 'upstream': 3, 'synweight': 3}}",,acetylcholine,1864,,,,10774.0,,,,3592,,22335,,acetylcholine,0.6310944557189941,,,,,,,,,,,,,SMPpv2_ventral,10774,,acetylcholine,,,,cb_intrinsic,male-specific,,17A_tbd1,,0.5974744558334351,CB,R,,"['AL(L)', 'AOTU(R)', 'AVLP(L)', 'AVLP(R)', 'CRE(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'EPA(R)', 'FLA(L)', 'GOR(L)', 'GOR(R)', 'IB', 'ICL(L)', 'ICL(R)', 'LAL(L)', 'LAL(R)', 'PED(R)', 'PLP(R)', 'PVLP(L)', 'PVLP(R)', 'SCL(R)', 'SIP(R)', 'SMP(R)', 'SPS(R)', 'VES(L)', 'VES(R)', 'WED(L)', ""a'L(R)"", 'aL(R)', ""b'L(R)""]","['AL(L)', 'AVLP(L)', 'AVLP(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'EPA(R)', 'FLA(L)', 'GOR(L)', 'GOR(R)', 'ICL(L)', 'ICL(R)', 'LAL(L)', 'PVLP(L)', 'PVLP(R)', 'SAD', 'SCL(R)', 'SIP(R)', 'SMP(R)', 'VES(L)', 'VES(R)', 'WED(L)']"
13,10850,AOTU016_c_R,AOTU016_c,453,3215,3513,3215,717940132,Traced,Roughly traced,,"[34392, 17658, 15654]","{'AOTU(R)': {'post': 2437, 'upstream': 2437, 'synweight': 2437}, 'CentralBrain': {'post': 3215, 'pre': 453, 'downstream': 3513, 'upstream': 3215, 'synweight': 6728}, 'CentralBrain-unspecified': {'post': 16, 'pre': 3, 'downstream': 16, 'upstream': 16, 'synweight': 32}, 'EPA(R)': {'post': 24, 'pre': 42, 'downstream': 328, 'upstream': 24, 'synweight': 352}, 'LAL(R)': {'post': 59, 'pre': 119, 'downstream': 938, 'upstream': 59, 'synweight': 997}, 'PLP(R)': {'post': 32, 'pre': 56, 'downstream': 439, 'upstream': 32, 'synweight': 471}, 'SCL(R)': {'post': 2, 'upstream': 2, 'synweight': 2}, 'SIP(R)': {'post': 435, 'pre': 2, 'downstream': 4, 'upstream': 435, 'synweight': 439}, 'SMP(R)': {'post': 32, 'upstream': 32, 'synweight': 32}, 'SPS(R)': {'post': 93, 'pre': 125, 'downstream': 997, 'upstream': 93, 'synweight': 1090}, 'VES(R)': {'post': 81, 'pre': 106, 'downstream': 791, 'upstream': 81, 'synweight': 872}, 'aL(R)': {'post': 4, 'upstream': 4, 'synweight': 4}}",,acetylcholine,453,,,,10850.0,,,,1851,,6728,,acetylcholine,0.6213383078575134,,,,,,,,,"CB0007,CB0739",,,,CREa2_ventral,10850,,acetylcholine,AOTU016,,,cb_intrinsic,,,,,0.5435695648193359,,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'LAL(R)', 'PLP(R)', 'SCL(R)', 'SIP(R)', 'SMP(R)', 'SPS(R)', 'VES(R)', 'aL(R)']","['CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'LAL(R)', 'PLP(R)', 'SIP(R)', 'SPS(R)', 'VES(R)']"
14,10875,AOTU042_L,AOTU042,3663,10899,22469,10899,4508457029,Traced,Roughly traced,,"[63666, 21903, 13541]","{'AOTU(L)': {'post': 253, 'pre': 11, 'downstream': 46, 'upstream': 253, 'synweight': 299}, 'AOTU(R)': {'post': 1897, 'pre': 2726, 'downstream': 17632, 'upstream': 1897, 'synweight': 19529}, 'CRE(L)': {'post': 383, 'pre': 38, 'downstream': 164, 'upstream': 383, 'synweight': 547}, 'CentralBrain': {'post': 10899, 'pre': 3663, 'downstream': 22469, 'upstream': 10899, 'synweight': 33368}, 'CentralBrain-unspecified': {'post': 355, 'pre': 30, 'downstream': 137, 'upstream': 355, 'synweight': 492}, 'EPA(L)': {'post': 315, 'pre': 31, 'downstream': 131, 'upstream': 315, 'synweight': 446}, 'GOR(L)': {'post': 72, 'pre': 14, 'downstream': 56, 'upstream': 72, 'synweight': 128}, 'IB': {'post': 14, 'upstream': 14, 'synweight': 14}, 'ICL(L)': {'post': 24, 'pre': 1, 'downstream': 6, 'upstream': 24, 'synweight': 30}, 'LAL(L)': {'post': 4302, 'pre': 292, 'downstream': 1348, 'upstream': 4302, 'synweight': 5650}, 'PLP(L)': {'post': 6, 'pre': 2, 'downstream': 6, 'upstream': 6, 'synweight': 12}, 'SCL(L)': {'post': 11, 'pre': 1, 'downstream': 7, 'upstream': 11, 'synweight': 18}, 'SIP(L)': {'post': 1129, 'pre': 94, 'downstream': 446, 'upstream': 1129, 'synweight': 1575}, 'SIP(R)': {'post': 231, 'pre': 266, 'downstream': 1763, 'upstream': 231, 'synweight': 1994}, 'SMP(L)': {'post': 630, 'pre': 35, 'downstream': 163, 'upstream': 630, 'synweight': 793}, 'SPS(L)': {'post': 170, 'pre': 7, 'downstream': 26, 'upstream': 170, 'synweight': 196}, 'VES(L)': {'post': 1076, 'pre': 98, 'downstream': 456, 'upstream': 1076, 'synweight': 1532}, ""a'L(L)"": {'post': 18, 'downstream': 1, 'upstream': 18, 'synweight': 19}, 'aL(L)': {'post': 13, 'pre': 17, 'downstream': 81, 'upstream': 13, 'synweight': 94}}",,gaba,3663,,,,10212.0,,early,,14815,,33368,,gaba,0.8075267672538757,,,,,,,Cachero 2010: aDT-c,,AOTU042,,,,putative_primary,,fru_high,gaba,AOTU042,,,cb_intrinsic,,,,,0.8218860030174255,,L,,"['AOTU(L)', 'AOTU(R)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'GOR(L)', 'IB', 'ICL(L)', 'LAL(L)', 'PLP(L)', 'SCL(L)', 'SIP(L)', 'SIP(R)', 'SMP(L)', 'SPS(L)', 'VES(L)', ""a'L(L)"", 'aL(L)']","['AOTU(L)', 'AOTU(R)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'GOR(L)', 'ICL(L)', 'LAL(L)', 'PLP(L)', 'SCL(L)', 'SIP(L)', 'SIP(R)', 'SMP(L)', 'SPS(L)', 'VES(L)', 'aL(L)']"
15,10878,AOTU061_L,AOTU061,239,1041,1984,1041,310440041,Traced,Roughly traced,,"[60648, 19056, 34982]","{'AOTU(L)': {'post': 455, 'pre': 124, 'downstream': 996, 'upstream': 455, 'synweight': 1451}, 'AVLP(L)': {'post': 39, 'pre': 2, 'downstream': 12, 'upstream': 39, 'synweight': 51}, 'CentralBrain': {'post': 1041, 'pre': 239, 'downstream': 1984, 'upstream': 1041, 'synweight': 3025}, 'CentralBrain-unspecified': {'post': 22, 'pre': 1, 'downstream': 3, 'upstream': 22, 'synweight': 25}, 'ICL(L)': {'post': 204, 'pre': 2, 'downstream': 12, 'upstream': 204, 'synweight': 216}, 'PLP(L)': {'post': 91, 'pre': 3, 'downstream': 9, 'upstream': 91, 'synweight': 100}, 'PVLP(L)': {'post': 42, 'pre': 1, 'downstream': 6, 'upstream': 42, 'synweight': 48}, 'SIP(L)': {'post': 188, 'pre': 106, 'downstream': 946, 'upstream': 188, 'synweight': 1134}}",,gaba,239,,,,10878.0,,,,1823,,3025,,gaba,0.6605123281478882,,,,,,,,,AOTU061,,,,DL1_ventral,10878,,gaba,AOTU061,,,cb_intrinsic,,,13B_tbd2,,0.5216785073280334,CB,L,,"['AOTU(L)', 'AVLP(L)', 'CentralBrain', 'CentralBrain-unspecified', 'ICL(L)', 'PLP(L)', 'PVLP(L)', 'SIP(L)']","['AOTU(L)', 'AVLP(L)', 'CentralBrain', 'CentralBrain-unspecified', 'ICL(L)', 'PLP(L)', 'PVLP(L)', 'SIP(L)']"
16,11185,AOTU052_R,AOTU052,329,2034,2478,2034,772547687,Traced,Roughly traced,,"[32412, 18089, 36701]","{'AOTU(R)': {'post': 72, 'pre': 73, 'downstream': 565, 'upstream': 72, 'synweight': 637}, 'CentralBrain': {'post': 2034, 'pre': 329, 'downstream': 2478, 'upstream': 2034, 'synweight': 4512}, 'CentralBrain-unspecified': {'post': 20, 'downstream': 5, 'upstream': 20, 'synweight': 25}, 'GNG': {'post': 5, 'upstream': 5, 'synweight': 5}, 'IB': {'post': 60, 'upstream': 60, 'synweight': 60}, 'IPS(R)': {'post': 502, 'pre': 40, 'downstream': 274, 'upstream': 502, 'synweight': 776}, 'PLP(R)': {'post': 963, 'pre': 67, 'downstream': 471, 'upstream': 963, 'synweight': 1434}, 'PVLP(R)': {'post': 1, 'upstream': 1, 'synweight': 1}, 'SIP(R)': {'post': 20, 'pre': 40, 'downstream': 323, 'upstream': 20, 'synweight': 343}, 'SPS(R)': {'post': 391, 'pre': 109, 'downstream': 840, 'upstream': 391, 'synweight': 1231}}",,gaba,329,,,,11185.0,,,,2635,,4512,,gaba,0.7690889239311218,,,,,,,,,AOTU052a,,,,DL1_ventral,11185,,gaba,AOTU052,,,cb_intrinsic,,,13B_tbd2,,0.7796920537948608,CB,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'GNG', 'IB', 'IPS(R)', 'PLP(R)', 'PVLP(R)', 'SIP(R)', 'SPS(R)']","['AOTU(R)', 'CentralBrain', 'IPS(R)', 'PLP(R)', 'SIP(R)', 'SPS(R)']"
17,11196,AOTU103m_R,AOTU103m,761,2354,6667,2354,1083993718,Traced,Roughly traced,,"[29194, 13974, 21320]","{'AOTU(R)': {'post': 952, 'pre': 61, 'downstream': 373, 'upstream': 952, 'synweight': 1325}, 'CRE(R)': {'post': 8, 'pre': 2, 'downstream': 15, 'upstream': 8, 'synweight': 23}, 'CentralBrain': {'post': 2354, 'pre': 761, 'downstream': 6667, 'upstream': 2354, 'synweight': 9021}, 'CentralBrain-unspecified': {'post': 21, 'upstream': 21, 'synweight': 21}, 'SCL(R)': {'post': 2, 'upstream': 2, 'synweight': 2}, 'SIP(R)': {'post': 640, 'pre': 152, 'downstream': 1157, 'upstream': 640, 'synweight': 1797}, 'SLP(R)': {'post': 6, 'pre': 1, 'downstream': 3, 'upstream': 6, 'synweight': 9}, 'SMP(R)': {'post': 724, 'pre': 545, 'downstream': 5119, 'upstream': 724, 'synweight': 5843}, 'aL(R)': {'post': 1, 'upstream': 1, 'synweight': 1}}",,unclear,761,,,,11196.0,,,,3261,,9021,,glutamate,0.4230647385120392,,,,,,,"Lee 2002, Rideout 2010, Nojima 2021: aDN",,,,,,,,dsx_high,glutamate,,,,cb_intrinsic,male-specific,,,,0.4847845435142517,,R,,"['AOTU(R)', 'CRE(R)', 'CentralBrain', 'CentralBrain-unspecified', 'SCL(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'aL(R)']","['AOTU(R)', 'CRE(R)', 'CentralBrain', 'SIP(R)', 'SLP(R)', 'SMP(R)']"
18,11370,AOTU063_b_L,AOTU063_b,1202,9058,9160,9058,2300552499,Traced,Roughly traced,,"[64271, 8506, 31134]","{'AOTU(L)': {'post': 7604, 'pre': 418, 'downstream': 2865, 'upstream': 7604, 'synweight': 10469}, 'ATL(L)': {'post': 27, 'pre': 45, 'downstream': 352, 'upstream': 27, 'synweight': 379}, 'CentralBrain': {'post': 9057, 'pre': 1202, 'downstream': 9160, 'upstream': 9057, 'synweight': 18217}, 'CentralBrain-unspecified': {'post': 29, 'pre': 10, 'downstream': 71, 'upstream': 29, 'synweight': 100}, 'IB': {'post': 482, 'pre': 361, 'downstream': 2958, 'upstream': 482, 'synweight': 3440}, 'SCL(L)': {'post': 2, 'upstream': 2, 'synweight': 2}, 'SIP(L)': {'post': 410, 'pre': 86, 'downstream': 683, 'upstream': 410, 'synweight': 1093}, 'SLP(L)': {'post': 9, 'pre': 1, 'downstream': 6, 'upstream': 9, 'synweight': 15}, 'SMP(L)': {'post': 33, 'pre': 9, 'downstream': 58, 'upstream': 33, 'synweight': 91}, 'SPS(L)': {'post': 391, 'pre': 234, 'downstream': 1870, 'upstream': 391, 'synweight': 2261}, 'SPS(R)': {'post': 60, 'pre': 37, 'downstream': 293, 'upstream': 60, 'synweight': 353}, ""a'L(L)"": {'post': 3, 'pre': 1, 'downstream': 4, 'upstream': 3, 'synweight': 7}, 'aL(L)': {'post': 7, 'upstream': 7, 'synweight': 7}}",,unclear,1202,,,,11370.0,,,,2484,,18218,,glutamate,0.32245445251464844,,,,,,,,,AOTU063,,,,putative_primary,,,glutamate,AOTU063,,,cb_intrinsic,,,,,0.33766502141952515,,L,,"['AOTU(L)', 'ATL(L)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'SCL(L)', 'SIP(L)', 'SLP(L)', 'SMP(L)', 'SPS(L)', 'SPS(R)', ""a'L(L)"", 'aL(L)']","['AOTU(L)', 'ATL(L)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'SIP(L)', 'SLP(L)', 'SMP(L)', 'SPS(L)', 'SPS(R)', ""a'L(L)""]"
19,11445,AOTU064_L,AOTU064,1818,7602,13574,7602,2781831630,Traced,Roughly traced,,"[57496, 36028, 19068]","{'AOTU(L)': {'post': 151, 'pre': 331, 'downstream': 2205, 'upstream': 151, 'synweight': 2356}, 'ATL(L)': {'post': 233, 'upstream': 233, 'synweight': 233}, 'ATL(R)': {'post': 81, 'pre': 1, 'downstream': 5, 'upstream': 81, 'synweight': 86}, 'CAN(L)': {'post': 55, 'upstream': 55, 'synweight': 55}, 'CRE(L)': {'post': 3, 'pre': 5, 'downstream': 26, 'upstream': 3, 'synweight': 29}, 'CentralBrain': {'post': 7602, 'pre': 1818, 'downstream': 13574, 'upstream': 7602, 'synweight': 21176}, 'CentralBrain-unspecified': {'post': 403, 'pre': 178, 'downstream': 1457, 'upstream': 403, 'synweight': 1860}, 'EPA(L)': {'post': 45, 'pre': 148, 'downstream': 1222, 'upstream': 45, 'synweight': 1267}, 'FLA(L)': {'post': 14, 'upstream': 14, 'synweight': 14}, 'GOR(L)': {'post': 125, 'pre': 10, 'downstream': 78, 'upstream': 125, 'synweight': 203}, 'IB': {'post': 2113, 'pre': 14, 'downstream': 37, 'upstream': 2113, 'synweight': 2150}, 'ICL(L)': {'post': 50, 'pre': 78, 'downstream': 629, 'upstream': 50, 'synweight': 679}, 'LAL(L)': {'post': 131, 'pre': 87, 'downstream': 685, 'upstream': 131, 'synweight': 816}, 'SCL(L)': {'post': 8, 'upstream': 8, 'synweight': 8}, 'SIP(L)': {'post': 396, 'pre': 883, 'downstream': 6591, 'upstream': 396, 'synweight': 6987}, 'SMP(L)': {'post': 587, 'pre': 14, 'downstream': 102, 'upstream': 587, 'synweight': 689}, 'SMP(R)': {'post': 178, 'upstream': 178, 'synweight': 178}, 'SPS(L)': {'post': 700, 'pre': 1, 'downstream': 2, 'upstream': 700, 'synweight': 702}, 'SPS(R)': {'post': 158, 'upstream': 158, 'synweight': 158}, 'VES(L)': {'post': 2053, 'pre': 65, 'downstream': 515, 'upstream': 2053, 'synweight': 2568}, 'VES(R)': {'post': 118, 'pre': 1, 'downstream': 3, 'upstream': 118, 'synweight': 121}, 'aL(L)': {'pre': 2, 'downstream': 17, 'synweight': 17}}",,gaba,1818,,,,11445.0,,early,,3445,,21176,,gaba,0.7761096358299255,,,,,,,,,AOTU064,,,,putative_primary,,,gaba,AOTU064,,,cb_intrinsic,,,,,0.7577726244926453,,L,,"['AOTU(L)', 'ATL(L)', 'ATL(R)', 'CAN(L)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'FLA(L)', 'GOR(L)', 'IB', 'ICL(L)', 'LAL(L)', 'SCL(L)', 'SIP(L)', 'SMP(L)', 'SMP(R)', 'SPS(L)', 'SPS(R)', 'VES(L)', 'VES(R)']","['AOTU(L)', 'ATL(R)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'GOR(L)', 'IB', 'ICL(L)', 'LAL(L)', 'SIP(L)', 'SMP(L)', 'SPS(L)', 'VES(L)', 'VES(R)', 'aL(L)']"
20,11571,AOTU042_R,AOTU042,3739,10445,23466,10445,4542602920,Traced,Roughly traced,,"[32196, 23344, 14865]","{'AOTU(L)': {'post': 1887, 'pre': 2950, 'downstream': 19525, 'upstream': 1887, 'synweight': 21412}, 'AOTU(R)': {'post': 247, 'pre': 4, 'downstream': 20, 'upstream': 247, 'synweight': 267}, 'CRE(L)': {'post': 3, 'upstream': 3, 'synweight': 3}, 'CRE(R)': {'post': 544, 'pre': 23, 'downstream': 106, 'upstream': 544, 'synweight': 650}, 'CentralBrain': {'post': 10445, 'pre': 3739, 'downstream': 23466, 'upstream': 10445, 'synweight': 33911}, 'CentralBrain-unspecified': {'post': 319, 'pre': 48, 'downstream': 214, 'upstream': 319, 'synweight': 533}, 'EPA(R)': {'post': 347, 'pre': 31, 'downstream': 130, 'upstream': 347, 'synweight': 477}, 'GOR(R)': {'post': 78, 'pre': 12, 'downstream': 46, 'upstream': 78, 'synweight': 124}, 'ICL(R)': {'post': 19, 'pre': 2, 'downstream': 10, 'upstream': 19, 'synweight': 29}, 'LAL(R)': {'post': 3695, 'pre': 256, 'downstream': 1123, 'upstream': 3695, 'synweight': 4818}, 'PLP(R)': {'post': 25, 'upstream': 25, 'synweight': 25}, 'SCL(R)': {'post': 1, 'upstream': 1, 'synweight': 1}, 'SIP(L)': {'post': 174, 'pre': 183, 'downstream': 1188, 'upstream': 174, 'synweight': 1362}, 'SIP(R)': {'post': 1161, 'pre': 69, 'downstream': 321, 'upstream': 1161, 'synweight': 1482}, 'SMP(R)': {'post': 351, 'pre': 25, 'downstream': 122, 'upstream': 351, 'synweight': 473}, 'SPS(R)': {'post': 317, 'pre': 20, 'downstream': 97, 'upstream': 317, 'synweight': 414}, 'VES(R)': {'post': 1272, 'pre': 116, 'downstream': 564, 'upstream': 1272, 'synweight': 1836}, 'gL(R)': {'post': 5, 'upstream': 5, 'synweight': 5}}",,gaba,3739,,,,10212.0,,early,,14815,,33911,,gaba,0.8075267672538757,,,,,,,Cachero 2010: aDT-c,,AOTU042,,,,putative_primary,,fru_high,gaba,AOTU042,,,cb_intrinsic,,,,,0.7882718443870544,,R,,"['AOTU(L)', 'AOTU(R)', 'CRE(L)', 'CRE(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'GOR(R)', 'ICL(R)', 'LAL(R)', 'PLP(R)', 'SCL(R)', 'SIP(L)', 'SIP(R)', 'SMP(R)', 'SPS(R)', 'VES(R)', 'gL(R)']","['AOTU(L)', 'AOTU(R)', 'CRE(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'GOR(R)', 'ICL(R)', 'LAL(R)', 'SIP(L)', 'SIP(R)', 'SMP(R)', 'SPS(R)', 'VES(R)']"
